consumable_id,display_name,category,subcategory,item_group,specificity,parent_id,selectable,aliases,default_unit,allowed_units,requires_dosage_confirmation,search_keywords,sort_order,active,implementation_note
supplements_probiotics_and_digestive_supplements_bifidobacterium_supplement,Bifidobacterium supplement,Supplements,Probiotics and digestive supplements,Microbiome products,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Bifidobacterium supplement Supplements Probiotics and digestive supplements Microbiome products,2382,TRUE,
supplements_probiotics_and_digestive_supplements_saccharomyces_boulardii,Saccharomyces boulardii,Supplements,Probiotics and digestive supplements,Microbiome products,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Saccharomyces boulardii Supplements Probiotics and digestive supplements Microbiome products,2383,TRUE,
supplements_probiotics_and_digestive_supplements_postbiotic,Postbiotic,Supplements,Probiotics and digestive supplements,Microbiome products,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Postbiotic Supplements Probiotics and digestive supplements Microbiome products,2384,TRUE,
supplements_probiotics_and_digestive_supplements_fermented_probiotic_supplement,Fermented probiotic supplement,Supplements,Probiotics and digestive supplements,Microbiome products,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Fermented probiotic supplement Supplements Probiotics and digestive supplements Microbiome products,2385,TRUE,
supplements_probiotics_and_digestive_supplements_digestive_enzymes,Digestive enzymes,Supplements,Probiotics and digestive supplements,Digestive aids,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Digestive enzymes Supplements Probiotics and digestive supplements Digestive aids,2386,TRUE,
supplements_probiotics_and_digestive_supplements_lactase_enzyme,Lactase enzyme,Supplements,Probiotics and digestive supplements,Digestive aids,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Lactase enzyme Supplements Probiotics and digestive supplements Digestive aids,2387,TRUE,
supplements_probiotics_and_digestive_supplements_papain,Papain,Supplements,Probiotics and digestive supplements,Digestive aids,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Papain Supplements Probiotics and digestive supplements Digestive aids,2388,TRUE,
supplements_probiotics_and_digestive_supplements_bromelain,Bromelain,Supplements,Probiotics and digestive supplements,Digestive aids,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Bromelain Supplements Probiotics and digestive supplements Digestive aids,2389,TRUE,
supplements_probiotics_and_digestive_supplements_betaine_hcl,Betaine HCl,Supplements,Probiotics and digestive supplements,Digestive aids,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Betaine HCl Supplements Probiotics and digestive supplements Digestive aids,2390,TRUE,
supplements_probiotics_and_digestive_supplements_ox_bile,Ox bile,Supplements,Probiotics and digestive supplements,Digestive aids,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Ox bile Supplements Probiotics and digestive supplements Digestive aids,2391,TRUE,
supplements_probiotics_and_digestive_supplements_fiber_supplement,Fiber supplement,Supplements,Probiotics and digestive supplements,Digestive aids,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Fiber supplement Supplements Probiotics and digestive supplements Digestive aids,2392,TRUE,
supplements_probiotics_and_digestive_supplements_psyllium_supplement,Psyllium supplement,Supplements,Probiotics and digestive supplements,Digestive aids,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Psyllium supplement Supplements Probiotics and digestive supplements Digestive aids,2393,TRUE,
supplements_probiotics_and_digestive_supplements_inulin,Inulin,Supplements,Probiotics and digestive supplements,Digestive aids,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Inulin Supplements Probiotics and digestive supplements Digestive aids,2394,TRUE,
supplements_probiotics_and_digestive_supplements_glucomannan,Glucomannan,Supplements,Probiotics and digestive supplements,Digestive aids,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Glucomannan Supplements Probiotics and digestive supplements Digestive aids,2395,TRUE,
supplements_probiotics_and_digestive_supplements_activated_charcoal_supplement,Activated charcoal supplement,Supplements,Probiotics and digestive supplements,Digestive aids,specific,supplements_probiotics_and_digestive_supplements_digestive_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Activated charcoal supplement Supplements Probiotics and digestive supplements Digestive aids,2396,TRUE,
supplements_herbs_and_botanicals_herbal_or_botanical_supplement,Herbal or botanical supplement,Supplements,Herbs and botanicals,General,general,,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Herbal or botanical supplement Supplements Herbs and botanicals General,2397,TRUE,General option remains selectable when the user does not want to choose a specific item.
supplements_herbs_and_botanicals_ashwagandha,Ashwagandha,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Ashwagandha Supplements Herbs and botanicals Adaptogens and calming herbs,2398,TRUE,
supplements_herbs_and_botanicals_rhodiola,Rhodiola,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Rhodiola Supplements Herbs and botanicals Adaptogens and calming herbs,2399,TRUE,
supplements_herbs_and_botanicals_ginseng,Ginseng,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Ginseng Supplements Herbs and botanicals Adaptogens and calming herbs,2400,TRUE,
supplements_herbs_and_botanicals_panax_ginseng,Panax ginseng,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Panax ginseng Supplements Herbs and botanicals Adaptogens and calming herbs,2401,TRUE,
supplements_herbs_and_botanicals_american_ginseng,American ginseng,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,American ginseng Supplements Herbs and botanicals Adaptogens and calming herbs,2402,TRUE,
supplements_herbs_and_botanicals_siberian_ginseng,Siberian ginseng,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Siberian ginseng Supplements Herbs and botanicals Adaptogens and calming herbs,2403,TRUE,
supplements_herbs_and_botanicals_maca,Maca,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Maca Supplements Herbs and botanicals Adaptogens and calming herbs,2404,TRUE,
supplements_herbs_and_botanicals_holy_basil,Holy basil,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Holy basil Supplements Herbs and botanicals Adaptogens and calming herbs,2405,TRUE,
supplements_herbs_and_botanicals_valerian_root,Valerian root,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Valerian root Supplements Herbs and botanicals Adaptogens and calming herbs,2406,TRUE,
supplements_herbs_and_botanicals_passionflower,Passionflower,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Passionflower Supplements Herbs and botanicals Adaptogens and calming herbs,2407,TRUE,
supplements_herbs_and_botanicals_lemon_balm,Lemon balm,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Lemon balm Supplements Herbs and botanicals Adaptogens and calming herbs,2408,TRUE,
supplements_herbs_and_botanicals_kava,Kava,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Kava Supplements Herbs and botanicals Adaptogens and calming herbs,2409,TRUE,
supplements_herbs_and_botanicals_lavender_supplement,Lavender supplement,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Lavender supplement Supplements Herbs and botanicals Adaptogens and calming herbs,2410,TRUE,
supplements_herbs_and_botanicals_chamomile_supplement,Chamomile supplement,Supplements,Herbs and botanicals,Adaptogens and calming herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Chamomile supplement Supplements Herbs and botanicals Adaptogens and calming herbs,2411,TRUE,
supplements_herbs_and_botanicals_echinacea,Echinacea,Supplements,Herbs and botanicals,Immune and respiratory herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Echinacea Supplements Herbs and botanicals Immune and respiratory herbs,2412,TRUE,
supplements_herbs_and_botanicals_elderberry,Elderberry,Supplements,Herbs and botanicals,Immune and respiratory herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Elderberry Supplements Herbs and botanicals Immune and respiratory herbs,2413,TRUE,
supplements_herbs_and_botanicals_astragalus,Astragalus,Supplements,Herbs and botanicals,Immune and respiratory herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Astragalus Supplements Herbs and botanicals Immune and respiratory herbs,2414,TRUE,
supplements_herbs_and_botanicals_andrographis,Andrographis,Supplements,Herbs and botanicals,Immune and respiratory herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Andrographis Supplements Herbs and botanicals Immune and respiratory herbs,2415,TRUE,
supplements_herbs_and_botanicals_pelargonium,Pelargonium,Supplements,Herbs and botanicals,Immune and respiratory herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Pelargonium Supplements Herbs and botanicals Immune and respiratory herbs,2416,TRUE,
supplements_herbs_and_botanicals_licorice_root,Licorice root,Supplements,Herbs and botanicals,Immune and respiratory herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Licorice root Supplements Herbs and botanicals Immune and respiratory herbs,2417,TRUE,
supplements_herbs_and_botanicals_mullein,Mullein,Supplements,Herbs and botanicals,Immune and respiratory herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Mullein Supplements Herbs and botanicals Immune and respiratory herbs,2418,TRUE,
supplements_herbs_and_botanicals_ivy_leaf,Ivy leaf,Supplements,Herbs and botanicals,Immune and respiratory herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Ivy leaf Supplements Herbs and botanicals Immune and respiratory herbs,2419,TRUE,
supplements_herbs_and_botanicals_thyme_extract,Thyme extract,Supplements,Herbs and botanicals,Immune and respiratory herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Thyme extract Supplements Herbs and botanicals Immune and respiratory herbs,2420,TRUE,
supplements_herbs_and_botanicals_oregano_oil,Oregano oil,Supplements,Herbs and botanicals,Immune and respiratory herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Oregano oil Supplements Herbs and botanicals Immune and respiratory herbs,2421,TRUE,
supplements_herbs_and_botanicals_milk_thistle,Milk thistle,Supplements,Herbs and botanicals,Digestive and liver herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Milk thistle Supplements Herbs and botanicals Digestive and liver herbs,2422,TRUE,
supplements_herbs_and_botanicals_artichoke_extract,Artichoke extract,Supplements,Herbs and botanicals,Digestive and liver herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Artichoke extract Supplements Herbs and botanicals Digestive and liver herbs,2423,TRUE,
supplements_herbs_and_botanicals_dandelion_root,Dandelion root,Supplements,Herbs and botanicals,Digestive and liver herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Dandelion root Supplements Herbs and botanicals Digestive and liver herbs,2424,TRUE,
supplements_herbs_and_botanicals_ginger_supplement,Ginger supplement,Supplements,Herbs and botanicals,Digestive and liver herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Ginger supplement Supplements Herbs and botanicals Digestive and liver herbs,2425,TRUE,
supplements_herbs_and_botanicals_turmeric_supplement,Turmeric supplement,Supplements,Herbs and botanicals,Digestive and liver herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Turmeric supplement Supplements Herbs and botanicals Digestive and liver herbs,2426,TRUE,
supplements_herbs_and_botanicals_curcumin,Curcumin,Supplements,Herbs and botanicals,Digestive and liver herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Curcumin Supplements Herbs and botanicals Digestive and liver herbs,2427,TRUE,
supplements_herbs_and_botanicals_peppermint_oil,Peppermint oil,Supplements,Herbs and botanicals,Digestive and liver herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Peppermint oil Supplements Herbs and botanicals Digestive and liver herbs,2428,TRUE,
supplements_herbs_and_botanicals_fennel_supplement,Fennel supplement,Supplements,Herbs and botanicals,Digestive and liver herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Fennel supplement Supplements Herbs and botanicals Digestive and liver herbs,2429,TRUE,
supplements_herbs_and_botanicals_aloe_vera_supplement,Aloe vera supplement,Supplements,Herbs and botanicals,Digestive and liver herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Aloe vera supplement Supplements Herbs and botanicals Digestive and liver herbs,2430,TRUE,
supplements_herbs_and_botanicals_slippery_elm,Slippery elm,Supplements,Herbs and botanicals,Digestive and liver herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Slippery elm Supplements Herbs and botanicals Digestive and liver herbs,2431,TRUE,
supplements_herbs_and_botanicals_marshmallow_root,Marshmallow root,Supplements,Herbs and botanicals,Digestive and liver herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Marshmallow root Supplements Herbs and botanicals Digestive and liver herbs,2432,TRUE,
supplements_herbs_and_botanicals_cinnamon_supplement,Cinnamon supplement,Supplements,Herbs and botanicals,Metabolic and cardiovascular herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Cinnamon supplement Supplements Herbs and botanicals Metabolic and cardiovascular herbs,2433,TRUE,
supplements_herbs_and_botanicals_berberine,Berberine,Supplements,Herbs and botanicals,Metabolic and cardiovascular herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Berberine Supplements Herbs and botanicals Metabolic and cardiovascular herbs,2434,TRUE,
supplements_herbs_and_botanicals_fenugreek_supplement,Fenugreek supplement,Supplements,Herbs and botanicals,Metabolic and cardiovascular herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Fenugreek supplement Supplements Herbs and botanicals Metabolic and cardiovascular herbs,2435,TRUE,
supplements_herbs_and_botanicals_garlic_supplement,Garlic supplement,Supplements,Herbs and botanicals,Metabolic and cardiovascular herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Garlic supplement Supplements Herbs and botanicals Metabolic and cardiovascular herbs,2436,TRUE,
supplements_herbs_and_botanicals_hawthorn,Hawthorn,Supplements,Herbs and botanicals,Metabolic and cardiovascular herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Hawthorn Supplements Herbs and botanicals Metabolic and cardiovascular herbs,2437,TRUE,
supplements_herbs_and_botanicals_red_yeast_rice,Red yeast rice,Supplements,Herbs and botanicals,Metabolic and cardiovascular herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Red yeast rice Supplements Herbs and botanicals Metabolic and cardiovascular herbs,2438,TRUE,
supplements_herbs_and_botanicals_grape_seed_extract,Grape seed extract,Supplements,Herbs and botanicals,Metabolic and cardiovascular herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Grape seed extract Supplements Herbs and botanicals Metabolic and cardiovascular herbs,2439,TRUE,
supplements_herbs_and_botanicals_green_tea_extract,Green tea extract,Supplements,Herbs and botanicals,Metabolic and cardiovascular herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Green tea extract Supplements Herbs and botanicals Metabolic and cardiovascular herbs,2440,TRUE,
supplements_herbs_and_botanicals_olive_leaf_extract,Olive leaf extract,Supplements,Herbs and botanicals,Metabolic and cardiovascular herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Olive leaf extract Supplements Herbs and botanicals Metabolic and cardiovascular herbs,2441,TRUE,
supplements_herbs_and_botanicals_coenzyme_q10_botanical_blend,Coenzyme Q10 botanical blend,Supplements,Herbs and botanicals,Metabolic and cardiovascular herbs,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Coenzyme Q10 botanical blend Supplements Herbs and botanicals Metabolic and cardiovascular herbs,2442,TRUE,
supplements_herbs_and_botanicals_saw_palmetto,Saw palmetto,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Saw palmetto Supplements Herbs and botanicals Other botanicals,2443,TRUE,
supplements_herbs_and_botanicals_ginkgo_biloba,Ginkgo biloba,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Ginkgo biloba Supplements Herbs and botanicals Other botanicals,2444,TRUE,
supplements_herbs_and_botanicals_st_john_s_wort,St. John's wort,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,St. John's wort Supplements Herbs and botanicals Other botanicals,2445,TRUE,
supplements_herbs_and_botanicals_black_cohosh,Black cohosh,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Black cohosh Supplements Herbs and botanicals Other botanicals,2446,TRUE,
supplements_herbs_and_botanicals_chasteberry,Chasteberry,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Chasteberry Supplements Herbs and botanicals Other botanicals,2447,TRUE,
supplements_herbs_and_botanicals_dong_quai,Dong quai,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Dong quai Supplements Herbs and botanicals Other botanicals,2448,TRUE,
supplements_herbs_and_botanicals_tribulus,Tribulus,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Tribulus Supplements Herbs and botanicals Other botanicals,2449,TRUE,
supplements_herbs_and_botanicals_horny_goat_weed,Horny goat weed,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Horny goat weed Supplements Herbs and botanicals Other botanicals,2450,TRUE,
supplements_herbs_and_botanicals_boswellia,Boswellia,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Boswellia Supplements Herbs and botanicals Other botanicals,2451,TRUE,
supplements_herbs_and_botanicals_devil_s_claw,Devil's claw,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Devil's claw Supplements Herbs and botanicals Other botanicals,2452,TRUE,
supplements_herbs_and_botanicals_cat_s_claw,Cat's claw,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Cat's claw Supplements Herbs and botanicals Other botanicals,2453,TRUE,
supplements_herbs_and_botanicals_neem,Neem,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Neem Supplements Herbs and botanicals Other botanicals,2454,TRUE,
supplements_herbs_and_botanicals_moringa,Moringa,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Moringa Supplements Herbs and botanicals Other botanicals,2455,TRUE,
